frame,person,KP_0_x,KP_0_y,KP_1_x,KP_1_y,KP_2_x,KP_2_y,KP_3_x,KP_3_y,KP_4_x,KP_4_y,KP_5_x,KP_5_y,KP_6_x,KP_6_y,KP_16_x,KP_16_y
915,1,406.497,133.722,299.979,177.997,229.026,180.202,288.824,344.285,419.823,295.517,373.212,175.776,375.39,291.152,0,0
916,1,406.503,133.679,299.972,177.993,229.018,180.187,288.847,344.287,419.815,293.444,375.359,177.942,373.189,291.151,0,0
917,1,406.478,133.7,299.97,177.99,229,180.184,288.864,344.289,419.81,295.496,375.351,177.944,373.196,293.273,0,0
918,1,406.464,133.726,299.98,180.163,229.017,180.159,288.853,344.274,419.791,293.435,375.364,180.179,370.976,293.307,0,0
919,1,406.476,133.727,297.808,180.152,229.002,180.176,288.856,344.264,419.741,293.421,373.194,180.173,373.162,291.159,0,0
920,1,408.687,133.662,297.79,178.005,229.004,180.195,288.854,344.239,419.765,293.385,370.969,177.997,370.951,291.111,0,0
921,1,408.683,133.654,299.949,177.947,229.024,180.196,288.849,344.242,419.762,293.402,370.977,175.741,370.957,291.083,0,0
922,1,408.683,133.638,299.959,177.935,233.398,180.156,288.864,342.168,419.775,293.412,370.975,175.77,370.97,291.13,0,0
923,1,410.855,133.635,302.182,175.777,233.403,180.172,288.885,342.167,419.752,293.391,375.357,173.56,373.204,291.119,0,0
924,1,410.869,133.649,304.374,175.781,233.403,180.183,288.877,342.16,419.763,293.38,377.564,173.553,377.577,291.083,0,0
925,1,410.885,133.685,304.384,177.927,233.402,180.175,288.902,342.166,419.758,293.395,377.556,175.729,377.564,291.096,413.126,118.181
926,1,410.879,133.642,304.376,177.945,233.412,180.189,288.901,344.222,419.765,293.379,377.552,175.756,377.563,291.092,413.088,118.17
927,1,410.926,133.611,304.438,177.955,233.41,180.2,288.926,342.158,417.641,293.359,377.637,175.758,375.416,291.038,413.095,118.145
928,1,413.056,133.662,304.395,177.96,233.395,180.173,291.001,342.157,419.746,293.348,377.597,177.929,368.764,291.107,0,0
929,1,413.05,133.661,304.409,177.986,233.403,180.179,290.994,342.156,419.754,293.346,377.61,177.952,370.945,291.098,0,0
930,1,413.037,133.533,302.219,173.565,233.431,180.181,288.927,342.151,419.788,293.326,373.168,171.373,366.521,291.125,0,0
931,1,410.921,133.557,304.396,177.943,231.231,180.15,291.005,342.136,419.758,293.294,375.407,175.763,373.149,291.126,0,0
932,1,410.912,131.349,304.383,175.714,231.216,175.773,291.016,342.095,419.746,293.29,375.425,177.942,368.766,291.141,0,0
933,1,410.84,131.326,304.378,173.574,233.402,175.726,291.05,342.13,417.652,293.29,373.196,177.977,359.862,293.352,0,0
934,1,408.701,131.339,302.223,173.503,233.435,173.549,291.094,342.129,417.642,293.275,370.955,175.769,353.224,293.307,0,0
935,1,408.701,131.317,304.361,171.368,235.594,173.553,291.105,342.119,417.614,293.239,368.759,173.568,359.879,293.354,0,0
936,1,408.705,131.357,304.423,171.354,233.443,175.723,291.119,342.095,417.609,291.198,373.186,171.379,364.28,293.355,0,0
937,1,408.686,131.466,304.363,171.37,233.457,175.732,291.143,342.095,419.742,291.183,368.782,173.509,362.061,293.331,0,0
938,1,408.709,133.565,304.367,173.502,233.449,175.718,293.238,342.091,417.616,293.227,368.758,173.56,370.955,291.142,0,0
939,1,410.86,133.656,302.181,173.523,235.599,175.744,293.27,342.072,417.612,291.172,368.768,175.751,362.075,293.333,0,0
940,1,410.862,133.669,304.425,175.775,235.628,175.759,293.304,342.059,417.599,291.16,373.201,180.187,366.547,293.346,0,0
941,1,410.862,133.673,304.42,175.785,235.628,175.766,293.295,342.061,417.59,291.16,373.195,180.192,368.74,293.332,0,0
942,1,410.872,133.672,304.447,175.787,235.655,175.743,293.327,342.098,417.595,291.152,375.351,182.334,370.96,293.301,0,0
943,1,410.901,133.644,304.408,175.736,235.659,175.751,293.322,342.101,417.624,291.159,370.98,180.151,362.053,293.355,0,0
944,1,410.908,133.629,302.186,173.562,237.813,177.946,293.332,342.096,417.647,291.17,366.537,175.766,348.776,295.546,0,0
945,1,410.888,133.664,299.967,173.576,235.651,177.946,293.31,342.089,417.646,291.181,364.354,177.937,351.02,295.577,0,0
946,1,410.898,133.689,302.168,175.754,235.64,177.974,293.32,342.118,417.648,291.183,368.744,177.986,359.86,295.55,0,0
947,1,410.913,133.66,302.204,175.714,235.643,180.137,293.291,342.108,417.623,291.188,370.945,175.748,362.072,293.324,0,0
948,1,410.898,133.657,304.423,175.725,235.635,177.976,293.319,342.126,417.647,291.191,375.371,175.772,364.297,293.282,0,0
949,1,413.03,133.684,304.401,175.715,237.794,180.169,293.319,342.155,419.731,291.193,373.181,175.719,362.105,293.326,0,0
950,1,413.031,133.688,304.441,175.757,237.805,180.172,293.346,344.225,419.755,293.23,375.374,175.766,362.113,293.354,0,0
951,1,413.031,133.656,304.42,173.517,237.798,180.176,293.336,344.23,419.749,293.237,373.189,171.357,362.106,291.137,0,0
952,1,413.033,133.599,304.413,173.533,235.676,180.163,293.341,342.156,419.742,293.249,375.356,171.322,366.543,291.083,0,0
953,1,413.038,133.596,304.445,173.552,237.812,180.153,293.333,342.167,419.756,293.242,375.39,171.35,368.717,291.067,0,0
954,1,413.032,133.604,304.416,173.575,237.803,180.156,293.297,342.152,419.764,293.251,375.364,171.374,370.948,288.894,0,0
955,1,413.036,133.61,304.445,175.742,237.807,180.16,293.304,342.156,419.739,293.257,375.384,173.515,370.955,288.896,0,0
956,1,413.036,133.611,304.43,175.767,237.806,180.147,293.292,342.156,417.634,293.271,375.358,175.717,366.506,293.281,0,0
957,1,410.935,133.59,306.624,175.745,237.837,180.137,293.278,342.161,417.649,293.257,377.561,173.518,366.553,291.13,0,0
958,1,410.935,133.586,306.616,173.565,237.807,177.999,291.179,342.163,419.742,293.257,377.574,171.363,366.558,291.111,0,0
959,1,413.042,133.586,306.609,175.736,237.83,180.142,291.175,344.244,419.768,293.257,377.568,173.504,366.521,293.289,0,0
960,1,413.032,133.579,306.579,175.743,237.813,180.147,291.166,344.254,419.769,293.248,375.403,173.513,366.497,293.302,0,0
961,1,413.035,133.592,306.574,177.925,237.799,180.16,291.153,344.242,419.758,293.24,375.423,173.553,366.505,293.335,0,0
962,1,413.039,133.57,304.446,177.936,235.668,180.2,291.131,344.233,417.642,293.262,375.389,173.543,364.364,293.365,0,0
963,1,413.039,133.562,304.433,175.747,235.646,182.357,291.127,344.285,419.751,293.283,375.386,171.359,362.083,293.376,0,0
964,1,413.042,133.581,304.429,177.957,235.654,182.394,291.104,344.298,417.651,293.339,375.378,173.541,362.071,293.331,0,0
965,1,413.044,133.589,304.405,177.972,235.657,182.387,291.104,344.3,419.738,293.336,373.2,173.571,359.87,293.354,0,0
966,1,413.038,133.581,304.424,180.165,235.657,182.378,291.078,344.323,419.813,293.36,375.378,175.787,359.885,293.347,0,0
967,1,413.067,133.599,306.561,182.338,235.669,182.411,288.919,344.4,419.825,295.545,375.424,177.947,362.079,293.302,0,0
968,1,413.071,133.56,306.565,182.386,237.822,184.546,286.698,346.495,419.769,302.185,375.382,180.146,359.883,293.364,0,0
969,1,413.09,133.583,306.665,182.38,237.863,184.618,277.851,346.668,417.547,311.003,377.567,177.968,377.611,291.075,0,0
970,1,413.145,133.562,308.778,182.427,240.028,184.58,275.558,348.739,415.361,313.353,377.62,182.347,377.639,291.079,0,0
971,1,413.15,133.59,308.755,182.377,237.919,184.534,273.418,348.801,415.301,319.936,377.584,180.17,379.844,291.048,0,0
972,1,413.149,133.606,308.761,182.347,237.915,182.4,273.289,348.791,415.278,322.133,377.603,180.157,382.073,291.04,0,0
973,1,415.208,133.6,308.782,182.338,240.025,182.429,271.139,348.752,413.074,324.302,377.638,177.992,382.038,288.911,0,0
974,1,415.213,133.595,308.774,182.365,237.891,182.437,271.075,346.668,413.051,324.423,377.649,180.151,382.101,288.922,0,0
975,1,413.157,133.603,308.749,182.377,237.876,182.425,268.941,346.677,410.867,326.551,377.639,180.196,382.09,288.843,0,0
976,1,415.222,133.611,308.749,182.37,237.877,182.426,268.911,346.656,410.871,326.554,377.649,180.156,382.116,288.84,0,0
977,1,415.222,133.612,308.749,182.37,237.878,182.422,268.919,346.664,408.713,326.567,377.648,180.167,382.104,288.837,0,0
978,1,413.151,133.604,306.634,182.374,237.836,184.527,268.929,346.667,408.669,326.516,377.652,180.159,382.057,286.683,0,0
979,1,413.153,133.589,306.598,182.364,235.675,184.533,271.091,346.67,410.933,324.375,377.642,180.133,382.042,288.834,0,0
980,1,413.118,133.636,306.629,182.377,237.8,184.565,273.26,348.763,413.13,322.187,379.731,180.156,379.852,284.459,0,0
981,1,413.077,133.633,306.616,182.367,237.807,184.572,273.285,346.671,413.115,322.159,377.61,177.974,379.886,286.619,0,0
982,1,413.068,133.603,306.625,182.393,237.81,182.424,273.32,346.648,413.144,319.977,377.626,182.338,379.861,286.624,0,0
983,1,413.094,133.603,306.608,182.415,235.67,184.529,273.341,346.647,413.153,319.983,377.632,182.346,379.888,286.624,0,0
984,1,413.099,133.611,306.588,182.38,235.656,182.408,273.328,346.64,415.234,319.961,377.599,182.33,379.873,286.641,0,0
985,1,413.097,133.61,306.58,182.392,235.632,182.426,273.336,346.612,415.256,319.954,377.61,182.337,379.886,286.64,0,0
986,1,413.089,133.6,306.614,182.362,235.662,182.405,273.34,346.607,415.312,319.96,377.627,180.194,379.912,286.629,0,0
987,1,413.096,133.64,306.634,182.396,235.653,182.422,273.364,346.617,415.289,319.959,377.639,182.36,379.912,286.652,0,0
988,1,413.097,133.648,306.633,182.387,235.635,182.442,273.355,346.621,415.291,319.965,377.639,180.212,379.902,286.635,0,0
989,1,413.102,133.643,306.627,182.377,235.633,182.431,273.36,346.615,415.289,319.963,377.645,180.203,379.904,286.633,0,0
990,1,413.119,133.639,306.615,182.391,235.642,184.526,273.345,346.621,415.289,319.969,377.609,180.198,379.858,284.419,0,0
991,1,413.132,133.632,306.618,182.389,235.64,182.411,273.385,346.632,415.358,319.953,377.643,182.353,379.857,286.632,0,0
992,1,413.113,133.643,306.665,182.383,235.642,182.385,273.431,346.624,415.331,319.961,379.788,182.365,379.891,286.691,0,0
993,1,413.12,133.642,306.623,182.378,235.611,182.367,273.447,346.615,415.359,319.915,379.773,182.378,379.91,288.825,0,0
994,1,413.112,133.638,306.633,182.376,235.617,182.386,275.501,346.585,415.383,317.759,379.769,182.363,379.906,288.874,0,0
995,1,413.111,133.638,306.639,182.372,235.598,182.376,275.513,346.577,415.397,317.743,379.777,182.351,382.007,288.915,0,0
996,1,413.118,133.643,306.63,182.376,233.459,182.4,275.521,346.578,417.477,317.702,379.761,182.341,382.005,291.01,0,0
997,1,413.118,133.639,306.648,182.389,235.612,182.375,275.558,346.587,417.544,315.469,379.776,182.372,382.009,291.006,0,0
998,1,413.113,133.639,306.659,182.391,235.603,182.393,275.576,346.578,417.555,313.356,379.781,182.374,379.889,288.916,0,0
999,1,413.108,133.62,306.63,182.391,235.598,182.406,275.611,346.605,417.552,313.344,379.742,182.358,379.879,288.917,0,0
1000,1,413.109,133.638,306.586,182.322,235.607,182.366,275.645,346.577,417.604,313.328,377.65,180.146,379.896,291.002,0,0
1001,1,413.118,133.64,306.577,182.331,235.601,182.367,275.651,346.576,417.607,313.33,377.647,180.162,379.879,291.002,0,0
1002,1,413.117,133.645,306.588,182.325,235.611,182.373,275.646,346.558,417.653,313.32,377.654,180.148,379.877,291.004,0,0
1003,1,413.116,133.644,306.585,180.215,235.606,182.371,275.682,346.568,419.783,313.31,379.738,180.144,379.835,288.92,0,0
1004,1,413.121,133.629,306.613,182.336,235.617,182.363,275.698,346.573,419.839,313.296,379.773,180.189,379.834,291.001,0,0
1005,1,413.148,133.649,306.636,182.324,235.626,182.354,277.773,346.563,419.815,313.296,379.782,180.157,379.872,291.012,0,0
1006,1,413.152,133.653,306.637,182.327,235.621,182.35,277.796,346.559,419.834,313.272,379.789,180.162,379.905,291.033,0,0
1007,1,415.213,133.678,306.638,182.325,235.616,182.344,277.799,346.567,419.848,313.266,379.794,180.147,379.91,291.053,0,0
1008,1,413.158,133.67,306.637,180.213,235.63,182.355,277.796,346.571,421.955,313.254,379.778,177.995,379.898,291.053,0,0
1009,1,415.215,133.684,306.633,180.186,235.618,180.222,277.79,346.562,421.96,313.246,379.774,177.98,379.899,291.074,0,0
1010,1,415.222,133.68,306.633,180.175,235.613,180.216,277.803,346.569,421.961,313.251,379.77,177.97,379.89,291.07,0,0
1011,1,415.228,133.667,306.609,180.164,235.604,180.201,277.808,346.574,421.96,311.186,379.737,177.957,379.906,291.07,0,0
1012,1,415.237,133.682,306.646,182.325,235.666,182.347,277.767,346.592,421.95,311.184,379.731,180.158,379.862,291.049,0,0
1013,1,415.231,133.684,306.644,180.222,235.644,182.343,277.758,346.602,419.839,311.187,379.738,180.169,379.883,291.061,0,0
1014,1,415.223,133.693,306.612,180.209,235.649,182.347,277.754,346.605,419.844,311.18,377.623,180.147,379.892,291.04,0,0
1015,1,415.229,133.702,306.604,180.218,235.651,182.375,277.769,346.601,419.848,311.178,377.621,180.14,379.9,291.055,0,0
1016,1,415.227,133.676,306.632,180.205,235.652,182.356,277.764,346.583,421.952,311.173,377.648,180.144,379.903,291.036,0,0
1017,1,415.214,133.67,306.607,180.221,235.636,182.348,275.689,346.603,421.975,311.182,377.621,180.173,379.894,291.041,0,0
1018,1,415.213,133.673,306.587,180.206,235.625,182.341,275.682,346.596,421.97,311.184,377.609,180.155,379.89,291.046,0,0
1019,1,415.213,133.681,306.59,180.206,235.634,182.348,275.667,346.607,421.958,311.171,377.61,177.997,379.903,291.059,0,0
1020,1,415.217,133.686,306.567,182.344,235.659,182.38,275.673,346.609,421.971,311.178,377.568,180.174,379.886,291.052,0,0
1021,1,415.221,133.657,306.608,182.32,235.638,182.393,275.671,346.606,421.983,311.169,377.603,177.986,381.975,291.109,0,0
1022,1,415.21,133.669,306.6,182.335,235.644,182.4,275.675,346.595,421.981,311.161,377.593,180.164,382.007,291.136,0,0
1023,1,415.211,133.684,306.619,180.21,235.632,182.367,275.679,346.605,421.993,311.156,377.628,180.134,382.006,291.137,0,0
1024,1,415.215,133.689,306.614,180.204,235.634,182.353,275.654,346.61,421.998,311.151,377.617,177.994,382.001,291.15,0,0
1025,1,415.214,133.69,306.639,180.214,235.662,182.358,275.661,346.621,422.003,311.144,377.621,180.154,381.991,291.148,0,0
1026,1,415.217,133.688,306.615,182.331,235.651,182.342,275.665,346.612,421.986,311.148,377.607,180.197,382.003,291.152,0,0
1027,1,415.218,133.676,306.634,182.327,235.649,182.343,275.659,346.629,421.997,311.152,377.62,180.189,379.918,291.147,0,0
1028,1,415.222,133.684,306.623,182.32,235.647,182.375,275.653,346.611,421.987,311.164,377.622,178.001,379.915,291.155,0,0
1029,1,415.224,135.78,306.643,182.359,235.655,182.393,275.644,346.648,421.984,311.172,377.636,180.183,379.897,291.158,0,0
1030,1,415.227,135.787,306.602,182.367,235.646,182.405,275.64,346.663,421.988,311.179,377.595,180.2,379.891,291.152,0,0
1031,1,415.226,135.785,306.636,182.365,235.661,182.408,275.64,346.641,419.843,311.187,377.623,180.183,381.977,291.153,0,0
1032,1,415.221,135.794,306.604,182.356,235.675,182.399,275.616,346.623,421.98,313.257,377.574,180.184,379.883,291.118,0,0
1033,1,415.218,135.795,306.613,182.371,235.645,182.415,275.634,346.645,419.848,313.271,377.604,180.19,381.99,291.118,0,0
1034,1,415.222,135.792,306.578,182.37,235.649,182.402,275.63,346.647,419.84,313.281,377.561,180.204,379.902,291.078,0,0
1035,1,415.226,135.791,306.555,182.378,235.662,182.433,275.599,346.639,419.826,313.281,375.41,180.185,379.881,291.06,0,0
1036,1,415.218,135.823,306.559,182.375,235.67,182.406,275.587,346.664,419.807,313.291,375.405,180.214,379.885,291.068,0,0
1037,1,415.216,135.821,306.557,182.381,235.673,182.41,275.582,346.66,419.8,313.285,375.4,182.327,379.887,291.07,0,0
1038,1,415.219,135.828,306.578,182.385,235.667,182.398,275.584,346.655,419.833,313.272,375.43,182.343,379.91,291.078,0,0
1039,1,415.219,135.825,306.572,182.393,235.663,182.399,275.585,346.664,419.791,313.263,377.542,182.36,381.988,291.102,0,0
1040,1,415.214,135.841,306.554,182.37,235.669,182.4,275.584,346.66,419.781,313.267,375.405,182.33,379.882,291.079,0,0
1041,1,415.227,135.831,306.577,182.365,235.67,182.401,275.594,346.642,419.749,313.252,377.541,180.184,381.982,291.079,0,0
1042,1,415.234,135.807,306.612,184.51,237.826,184.572,275.608,346.615,419.821,311.181,377.595,182.357,379.901,291.095,0,0
1043,1,415.23,135.798,306.626,182.439,237.821,184.584,275.615,346.616,419.793,311.188,377.595,182.339,379.889,291.099,0,0
1044,1,415.209,135.82,306.609,182.43,237.81,184.551,275.596,346.614,419.796,311.176,377.572,180.218,379.888,291.095,0,0
1045,1,415.223,135.799,306.65,184.518,237.824,184.556,275.602,346.598,419.779,311.17,377.599,182.376,381.99,291.128,0,0
1046,1,415.224,135.795,306.624,184.537,237.822,184.572,275.617,346.58,419.776,311.164,377.583,182.392,381.999,291.138,0,0
1047,1,415.225,135.786,306.593,184.515,237.81,184.562,275.616,346.563,419.746,311.147,377.544,182.352,382.004,291.146,0,0
1048,1,415.221,133.727,306.559,184.534,237.793,184.566,275.611,346.587,419.738,311.125,375.409,182.39,379.9,291.121,0,0
1049,1,415.218,133.717,306.556,184.526,235.673,184.537,275.627,346.585,419.741,311.126,375.429,182.398,379.893,291.132,0,0
1050,1,415.224,133.715,306.555,182.44,235.667,184.53,275.631,346.581,417.641,311.111,375.429,182.359,379.909,291.143,0,0
1051,1,413.152,133.691,306.569,182.418,235.654,182.436,275.628,346.569,419.747,311.062,377.562,182.327,379.921,291.148,0,0
1052,1,413.157,133.702,306.599,182.443,235.67,184.53,275.63,346.571,417.661,311.076,377.564,182.356,379.888,291.133,0,0
1053,1,413.135,133.712,306.571,182.406,235.632,184.529,275.632,346.574,419.755,311.073,377.552,180.173,379.914,291.131,0,0
1054,1,413.145,133.705,306.592,182.394,235.655,182.431,275.646,346.572,419.774,311.069,377.567,180.18,379.907,291.14,0,0
1055,1,413.145,133.696,306.563,182.403,235.633,182.426,275.648,346.581,419.782,311.073,377.559,180.209,379.916,291.157,0,0
1056,1,413.146,133.703,306.566,182.388,235.652,182.429,275.65,346.581,419.784,311.071,375.432,180.178,379.91,291.144,0,0
1057,1,413.148,133.709,306.609,182.393,235.66,182.425,275.655,346.597,419.76,311.077,377.577,180.186,379.903,291.176,0,0
1058,1,413.149,133.69,306.616,182.404,235.658,182.438,275.655,346.596,419.752,311.074,377.58,180.197,379.903,291.167,0,0
1059,1,413.149,133.695,306.622,182.418,235.658,182.428,275.651,346.597,419.772,311.069,377.6,182.339,379.904,291.18,0,0
1060,1,413.137,133.706,306.638,182.413,235.673,182.415,275.644,346.58,419.761,311.073,377.604,182.354,379.868,291.144,0,0
1061,1,413.142,133.717,306.622,182.416,235.666,182.434,275.645,346.59,419.766,311.076,377.591,182.328,379.894,291.162,0,0
1062,1,413.134,133.711,306.621,182.42,235.671,182.43,275.651,346.592,419.77,311.074,377.594,182.351,379.897,291.162,0,0
1063,1,413.134,135.793,306.614,182.431,235.67,182.438,275.654,346.591,419.761,311.073,377.575,182.357,379.913,291.164,0,0
1064,1,413.136,135.788,306.641,182.445,237.794,182.436,275.653,346.579,419.762,311.069,377.614,182.388,381.973,291.164,0,0
1065,1,413.151,135.798,306.624,182.44,235.677,184.548,275.661,346.58,417.659,311.078,377.577,182.356,379.915,291.154,0,0
1066,1,413.15,135.795,306.645,182.43,237.819,184.545,275.662,346.581,417.659,311.074,377.586,182.338,381.98,291.165,0,0
1067,1,415.219,135.799,306.64,182.422,237.81,184.586,275.664,346.581,419.736,311.072,377.58,180.193,379.921,291.163,0,0
1068,1,413.157,135.799,306.643,182.427,237.812,184.579,275.668,346.578,419.733,311.067,377.587,180.198,379.914,291.155,0,0
